Date,Hour,MachineID,ProductID,LocationID,PlannedUnits,ActualUnits,DowntimeMinutes,DefectUnits
2025-01-12,9,M04,P04,L01,166,148,11,8
2025-01-12,9,M05,P05,L04,123,123,24,4
2025-01-12,9,M06,P05,L04,175,130,20,2
2025-01-12,9,M07,P03,L05,105,152,0,9
2025-01-12,9,M08,P02,L01,155,154,2,9
2025-01-12,9,M09,P05,L04,101,169,25,7
2025-01-12,9,M10,P02,L02,169,102,27,0
2025-01-12,10,M01,P01,L05,133,184,11,2
2025-01-12,10,M02,P05,L01,115,99,10,1
2025-01-12,10,M03,P05,L03,110,158,28,1
2025-01-12,10,M04,P04,L05,135,127,22,2
2025-01-12,10,M05,P01,L02,184,130,15,9
2025-01-12,10,M06,P04,L01,109,189,9,9
2025-01-12,10,M07,P05,L04,194,90,21,8
2025-01-12,10,M08,P01,L03,199,132,6,5
2025-01-12,10,M09,P03,L02,147,109,25,5
2025-01-12,10,M10,P02,L01,161,187,15,3
2025-01-12,11,M01,P01,L05,191,149,14,3
2025-01-12,11,M02,P03,L05,104,129,23,1
2025-01-12,11,M03,P04,L04,176,84,29,0
2025-01-12,11,M04,P05,L02,130,149,26,7
2025-01-12,11,M05,P05,L01,127,95,21,4
2025-01-12,11,M06,P04,L04,181,113,22,4
2025-01-12,11,M07,P03,L05,116,127,20,1
2025-01-12,11,M08,P01,L03,160,129,25,9
2025-01-12,11,M09,P02,L04,144,151,18,5
2025-01-12,11,M10,P02,L05,190,128,0,6
2025-01-12,12,M01,P03,L05,144,146,18,4
2025-01-12,12,M02,P02,L03,198,85,2,4
2025-01-12,12,M03,P04,L01,182,171,26,5
2025-01-12,12,M04,P05,L03,120,170,29,5
2025-01-12,12,M05,P03,L01,180,199,6,6
2025-01-12,12,M06,P01,L05,188,111,26,8
2025-01-12,12,M07,P03,L05,107,192,18,6
2025-01-12,12,M08,P04,L04,126,156,13,4
2025-01-12,12,M09,P02,L05,115,123,6,6
2025-01-12,12,M10,P05,L03,134,158,27,2
2025-01-12,13,M01,P02,L02,150,125,19,5
2025-01-12,13,M02,P02,L05,157,118,19,1
2025-01-12,13,M03,P04,L02,185,194,21,4
2025-01-12,13,M04,P02,L05,142,161,22,8
2025-01-12,13,M05,P01,L01,106,120,21,0
2025-01-12,13,M06,P04,L02,177,111,3,1
2025-01-12,13,M07,P03,L02,163,93,19,8
2025-01-12,13,M08,P01,L02,107,171,13,4
2025-01-12,13,M09,P02,L05,126,183,8,1
2025-01-12,13,M10,P01,L03,151,94,20,0
2025-01-12,14,M01,P01,L02,130,140,4,8
2025-01-12,14,M02,P02,L01,133,194,22,2
2025-01-12,14,M03,P03,L01,100,191,28,3
2025-01-12,14,M04,P01,L05,116,107,17,9
2025-01-12,14,M05,P03,L02,117,174,26,9
2025-01-12,14,M06,P04,L02,121,95,11,3
2025-01-12,14,M07,P01,L03,126,146,11,8
2025-01-12,14,M08,P05,L05,153,116,0,9
2025-01-12,14,M09,P04,L01,163,158,18,7
2025-01-12,14,M10,P04,L04,186,158,26,6
2025-01-12,15,M01,P02,L02,181,83,14,5
2025-01-12,15,M02,P03,L03,146,117,0,0
2025-01-12,15,M03,P01,L05,125,87,17,5
2025-01-12,15,M04,P02,L02,136,105,27,3
2025-01-12,15,M05,P03,L01,128,91,19,1
2025-01-12,15,M06,P02,L04,101,138,16,9
2025-01-12,15,M07,P03,L02,157,132,0,7
2025-01-12,15,M08,P04,L05,188,179,29,1
2025-01-12,15,M09,P05,L03,175,153,12,5
2025-01-12,15,M10,P02,L04,102,166,19,7
2025-01-12,16,M01,P02,L01,140,149,26,3
2025-01-12,16,M02,P02,L05,104,182,29,8
2025-01-12,16,M03,P04,L01,109,141,25,3
2025-01-12,16,M04,P01,L01,116,188,23,6
2025-01-12,16,M05,P03,L01,198,91,20,2
2025-01-12,16,M06,P02,L05,132,125,26,3
2025-01-12,16,M07,P05,L02,139,176,28,3
2025-01-12,16,M08,P04,L03,128,180,29,3
2025-01-12,16,M09,P05,L01,181,192,24,0
2025-01-12,16,M10,P04,L02,136,143,26,5
2025-01-12,17,M01,P05,L03,133,118,2,0
2025-01-12,17,M02,P05,L03,170,168,23,2
2025-01-12,17,M03,P02,L05,128,153,22,6
2025-01-12,17,M04,P05,L01,113,147,19,1
2025-01-12,17,M05,P01,L05,138,107,24,8
2025-01-12,17,M06,P02,L04,194,96,20,6
2025-01-12,17,M07,P02,L05,179,85,15,9
2025-01-12,17,M08,P03,L04,191,120,14,9
2025-01-12,17,M09,P05,L04,180,150,27,5
2025-01-12,17,M10,P04,L05,180,94,3,4
2025-01-12,18,M01,P04,L03,198,177,19,9
2025-01-12,18,M02,P04,L05,128,132,28,6
2025-01-12,18,M03,P02,L01,120,191,10,9
2025-01-12,18,M04,P04,L01,129,130,0,1
2025-01-12,18,M05,P01,L05,114,115,14,5
2025-01-12,18,M06,P01,L02,138,102,10,6
2025-01-12,18,M07,P02,L02,137,198,18,3
2025-01-12,18,M08,P03,L04,170,115,28,6
2025-01-12,18,M09,P01,L05,199,166,12,1
2025-01-12,18,M10,P01,L02,181,141,7,7
2025-01-12,19,M01,P01,L01,143,89,19,5
2025-01-12,19,M02,P02,L05,195,130,21,9
2025-01-12,19,M03,P04,L04,138,163,23,7
2025-01-12,19,M04,P01,L02,135,150,9,9
2025-01-12,19,M05,P01,L04,149,104,15,4
2025-01-12,19,M06,P04,L03,105,105,16,6
2025-01-12,19,M07,P05,L01,113,191,22,8
2025-01-12,19,M08,P02,L05,183,151,14,4
2025-01-12,19,M09,P01,L01,118,172,25,5
2025-01-12,19,M10,P03,L04,192,121,2,0
2025-01-12,20,M01,P05,L04,145,137,6,0
2025-01-12,20,M02,P04,L03,102,109,2,9
2025-01-12,20,M03,P05,L01,149,141,19,5
2025-01-12,20,M04,P04,L03,157,109,25,6
2025-01-12,20,M05,P03,L05,151,93,28,3
2025-01-12,20,M06,P05,L03,152,188,21,7
2025-01-12,20,M07,P05,L01,163,83,10,1
2025-01-12,20,M08,P01,L02,129,94,5,6
2025-01-12,20,M09,P01,L05,133,106,12,3
2025-01-12,20,M10,P01,L03,168,194,21,2
2025-01-12,21,M01,P03,L05,105,171,9,4
2025-01-12,21,M02,P03,L01,185,167,6,5
2025-01-12,21,M03,P01,L02,162,104,3,7
2025-01-12,21,M04,P05,L02,109,166,17,0
2025-01-12,21,M05,P04,L04,115,95,17,7
2025-01-12,21,M06,P03,L02,169,80,29,8
2025-01-12,21,M07,P05,L04,157,160,0,7
2025-01-12,21,M08,P02,L03,173,115,24,1
2025-01-12,21,M09,P01,L03,173,162,13,1
2025-01-12,21,M10,P04,L05,149,108,16,9
2025-01-12,22,M01,P05,L03,114,139,11,4
2025-01-12,22,M02,P03,L04,157,120,13,9
2025-01-12,22,M03,P04,L03,151,160,18,2
2025-01-12,22,M04,P01,L05,176,184,26,0
2025-01-12,22,M05,P01,L01,149,177,13,5
2025-01-12,22,M06,P01,L03,102,177,7,8
2025-01-12,22,M07,P02,L05,133,169,8,3
2025-01-12,22,M08,P05,L05,124,181,25,8
2025-01-12,22,M09,P04,L01,125,136,4,4
2025-01-12,22,M10,P02,L04,119,88,22,6
2025-01-12,23,M01,P03,L05,119,166,10,4
2025-01-12,23,M02,P03,L04,170,101,9,6
2025-01-12,23,M03,P05,L02,103,161,23,6
2025-01-12,23,M04,P02,L01,133,179,2,0
2025-01-12,23,M05,P02,L04,174,136,12,0
2025-01-12,23,M06,P02,L01,197,196,28,4
2025-01-12,23,M07,P04,L04,125,140,27,2
2025-01-12,23,M08,P02,L04,151,97,20,4
2025-01-12,23,M09,P03,L05,130,170,9,0
2025-01-12,23,M10,P02,L03,183,142,20,4
2025-01-12,24,M01,P02,L05,120,98,3,1
2025-01-12,24,M02,P05,L04,124,135,12,2
2025-01-12,24,M03,P01,L01,137,162,19,0
2025-01-12,24,M04,P05,L01,185,94,17,6
2025-01-12,24,M05,P04,L01,144,111,3,4
2025-01-12,24,M06,P01,L01,170,152,0,1
2025-01-12,24,M07,P01,L02,167,188,22,5
2025-01-12,24,M08,P05,L03,142,130,7,6
2025-01-12,24,M09,P03,L01,116,97,27,0
2025-01-12,24,M10,P05,L03,179,94,9,1
2025-01-13,1,M01,P02,L03,104,195,15,4
2025-01-13,1,M02,P04,L02,122,141,12,8
2025-01-13,1,M03,P04,L01,191,187,24,4
2025-01-13,1,M04,P01,L04,119,139,15,8
2025-01-13,1,M05,P01,L05,116,179,13,2
2025-01-13,1,M06,P03,L03,196,123,14,9
2025-01-13,1,M07,P02,L02,167,96,16,7
2025-01-13,1,M08,P04,L05,137,142,28,2
2025-01-13,1,M09,P05,L03,199,114,19,5
2025-01-13,1,M10,P04,L03,147,131,7,6
2025-01-13,2,M01,P05,L02,139,164,19,3
2025-01-13,2,M02,P04,L05,137,170,3,6
2025-01-13,2,M03,P05,L05,136,126,25,7
2025-01-13,2,M04,P02,L02,117,189,9,6
2025-01-13,2,M05,P05,L02,164,125,17,8
2025-01-13,2,M06,P01,L02,178,158,24,7
2025-01-13,2,M07,P04,L03,114,178,5,8
2025-01-13,2,M08,P02,L05,151,158,17,7
2025-01-13,2,M09,P03,L04,169,141,23,8
2025-01-13,2,M10,P01,L05,188,145,29,0
2025-01-13,3,M01,P04,L03,187,102,28,1
2025-01-13,3,M02,P02,L05,119,95,2,0
2025-01-13,3,M03,P02,L05,143,104,22,0
2025-01-13,3,M04,P01,L01,197,160,19,9
2025-01-13,3,M05,P04,L01,103,156,3,6
2025-01-13,3,M06,P01,L03,186,112,0,3
2025-01-13,3,M07,P01,L04,133,170,20,7
2025-01-13,3,M08,P01,L03,154,88,16,4
2025-01-13,3,M09,P05,L04,102,147,3,6
2025-01-13,3,M10,P03,L02,123,186,9,4
2025-01-13,4,M01,P05,L05,143,185,6,2
2025-01-13,4,M02,P03,L03,175,131,21,4
2025-01-13,4,M03,P05,L04,120,154,27,4
2025-01-13,4,M04,P02,L02,158,170,4,6
2025-01-13,4,M05,P05,L02,186,132,24,3
2025-01-13,4,M06,P02,L05,148,157,23,7
2025-01-13,4,M07,P03,L02,188,160,23,7
2025-01-13,4,M08,P03,L05,168,179,25,9
2025-01-13,4,M09,P02,L05,125,165,11,0
2025-01-13,4,M10,P05,L05,151,99,6,8
2025-01-13,5,M01,P05,L03,113,123,7,4
2025-01-13,5,M02,P05,L02,142,95,13,2
2025-01-13,5,M03,P02,L05,102,147,21,4
2025-01-13,5,M04,P04,L02,128,175,1,4
2025-01-13,5,M05,P03,L05,186,112,3,4
2025-01-13,5,M06,P04,L04,187,128,20,9
2025-01-13,5,M07,P01,L01,165,174,24,3
2025-01-13,5,M08,P03,L03,116,187,1,5
2025-01-13,5,M09,P05,L01,183,108,20,8
2025-01-13,5,M10,P05,L04,171,174,19,7
2025-01-13,6,M01,P05,L05,127,166,5,2
2025-01-13,6,M02,P01,L05,106,139,3,6
2025-01-13,6,M03,P03,L05,114,143,1,5
2025-01-13,6,M04,P01,L02,127,197,19,6
2025-01-13,6,M05,P05,L03,164,94,25,2
2025-01-13,6,M06,P01,L01,197,195,4,2
2025-01-13,6,M07,P03,L05,100,101,29,9
2025-01-13,6,M08,P01,L02,100,186,8,6
2025-01-13,6,M09,P05,L03,101,93,5,7
2025-01-13,6,M10,P05,L02,192,187,10,5
2025-01-13,7,M01,P04,L03,165,175,10,5
2025-01-13,7,M02,P02,L03,130,112,29,7
2025-01-13,7,M03,P04,L01,114,116,26,5
2025-01-13,7,M04,P04,L03,111,146,29,6
2025-01-13,7,M05,P02,L02,131,196,6,2
2025-01-13,7,M06,P04,L03,180,191,2,8
2025-01-13,7,M07,P05,L02,162,190,7,1
2025-01-13,7,M08,P02,L03,151,152,13,6
2025-01-13,7,M09,P04,L03,196,179,25,5
2025-01-13,7,M10,P05,L02,134,145,2,8
2025-01-13,8,M01,P03,L03,117,122,11,2
2025-01-13,8,M02,P01,L02,105,161,12,5
2025-01-13,8,M03,P03,L03,108,178,22,3
2025-01-13,8,M04,P01,L02,176,119,21,9
2025-01-13,8,M05,P01,L01,149,103,1,2
2025-01-13,8,M06,P04,L05,182,112,20,4
2025-01-13,8,M07,P05,L02,145,124,8,5
2025-01-13,8,M08,P05,L03,134,161,20,2
2025-01-13,8,M09,P01,L05,110,153,16,3
2025-01-13,8,M10,P05,L02,117,139,17,0
2025-01-13,9,M01,P03,L02,178,139,1,3
2025-01-13,9,M02,P03,L01,184,121,0,3
2025-01-13,9,M03,P01,L04,149,124,9,7
2025-01-13,9,M04,P02,L03,113,125,26,3
2025-01-13,9,M05,P05,L03,161,176,18,6
2025-01-13,9,M06,P03,L02,161,186,4,2
2025-01-13,9,M07,P02,L05,121,147,24,9
2025-01-13,9,M08,P01,L02,137,186,26,9
2025-01-13,9,M09,P01,L05,197,146,8,4
2025-01-13,9,M10,P02,L02,111,161,25,4
2025-01-13,10,M01,P01,L05,102,148,24,9
2025-01-13,10,M02,P01,L01,172,111,5,0
2025-01-13,10,M03,P03,L05,107,152,27,1
2025-01-13,10,M04,P02,L02,109,197,17,0
2025-01-13,10,M05,P04,L03,145,140,3,5
2025-01-13,10,M06,P04,L05,188,117,5,1
2025-01-13,10,M07,P02,L01,158,156,11,2
2025-01-13,10,M08,P01,L02,107,83,20,5
2025-01-13,10,M09,P05,L03,157,116,16,2
2025-01-13,10,M10,P01,L03,128,166,0,6
2025-01-13,11,M01,P01,L04,122,84,6,8
2025-01-13,11,M02,P01,L02,121,192,12,3
2025-01-13,11,M03,P05,L05,144,169,10,7
2025-01-13,11,M04,P05,L01,192,84,27,4
2025-01-13,11,M05,P05,L01,108,81,18,3
2025-01-13,11,M06,P02,L01,102,130,18,7
2025-01-13,11,M07,P02,L01,160,189,17,9
2025-01-13,11,M08,P01,L02,193,136,5,8
2025-01-13,11,M09,P01,L02,161,135,2,0
2025-01-13,11,M10,P01,L04,139,160,24,8
2025-01-13,12,M01,P05,L04,188,194,3,4
2025-01-13,12,M02,P05,L01,110,139,3,5
2025-01-13,12,M03,P01,L05,165,151,3,9
2025-01-13,12,M04,P01,L04,103,108,23,5
2025-01-13,12,M05,P01,L01,162,136,2,0
2025-01-13,12,M06,P05,L01,129,175,0,5
2025-01-13,12,M07,P04,L04,188,91,16,4
2025-01-13,12,M08,P03,L02,151,172,11,0
2025-01-13,12,M09,P02,L01,117,126,1,0
2025-01-13,12,M10,P02,L02,108,100,19,5
2025-01-13,13,M01,P01,L01,174,199,22,2
2025-01-13,13,M02,P03,L02,135,195,21,6
2025-01-13,13,M03,P04,L04,163,153,5,8
2025-01-13,13,M04,P01,L03,173,196,9,9
2025-01-13,13,M05,P02,L03,114,96,26,1
2025-01-13,13,M06,P03,L03,175,167,4,7
2025-01-13,13,M07,P03,L03,143,177,26,3
2025-01-13,13,M08,P04,L01,104,132,25,7
2025-01-13,13,M09,P05,L02,115,158,4,2
2025-01-13,13,M10,P02,L05,104,102,14,1
2025-01-13,14,M01,P05,L01,101,101,7,6
2025-01-13,14,M02,P03,L04,186,161,29,4
2025-01-13,14,M03,P01,L05,151,126,17,5
2025-01-13,14,M04,P01,L04,106,194,27,0
2025-01-13,14,M05,P03,L02,130,156,24,7
2025-01-13,14,M06,P03,L05,164,112,26,1
2025-01-13,14,M07,P03,L01,191,180,8,8
2025-01-13,14,M08,P03,L02,196,98,21,8
2025-01-13,14,M09,P02,L02,170,110,19,1
2025-01-13,14,M10,P02,L03,107,169,29,8
2025-01-13,15,M01,P04,L04,119,88,7,1
2025-01-13,15,M02,P01,L01,162,183,26,4
2025-01-13,15,M03,P05,L05,134,164,3,0
2025-01-13,15,M04,P02,L01,161,195,2,5
2025-01-13,15,M05,P05,L01,179,190,6,1
2025-01-13,15,M06,P01,L02,114,85,1,7
2025-01-13,15,M07,P04,L01,100,144,27,3
2025-01-13,15,M08,P01,L04,189,130,10,0
2025-01-13,15,M09,P02,L01,175,120,6,7
2025-01-13,15,M10,P05,L01,113,113,15,0
2025-01-13,16,M01,P01,L03,158,193,17,3
2025-01-13,16,M02,P03,L04,141,148,18,6
2025-01-13,16,M03,P04,L05,111,162,14,3
2025-01-13,16,M04,P02,L04,150,191,10,1
2025-01-13,16,M05,P01,L01,117,140,24,4
2025-01-13,16,M06,P05,L01,163,138,5,0
2025-01-13,16,M07,P05,L02,196,166,25,7
2025-01-13,16,M08,P05,L02,119,196,9,8
2025-01-13,16,M09,P04,L04,161,85,4,1
2025-01-13,16,M10,P02,L04,103,102,12,0
2025-01-13,17,M01,P02,L01,191,80,14,4
2025-01-13,17,M02,P04,L02,165,115,14,5
2025-01-13,17,M03,P05,L04,149,175,26,3
2025-01-13,17,M04,P01,L04,114,141,17,2
2025-01-13,17,M05,P03,L05,104,135,21,2
2025-01-13,17,M06,P01,L02,182,86,3,3
2025-01-13,17,M07,P03,L01,160,108,17,8
2025-01-13,17,M08,P04,L03,164,120,26,5
2025-01-13,17,M09,P02,L02,179,81,3,3
2025-01-13,17,M10,P02,L03,198,105,24,4
2025-01-13,18,M01,P03,L02,155,163,29,1
2025-01-13,18,M02,P04,L02,149,104,19,8
2025-01-13,18,M03,P04,L05,142,186,29,6
2025-01-13,18,M04,P05,L04,162,81,21,6
2025-01-13,18,M05,P05,L03,137,124,29,2
2025-01-13,18,M06,P03,L02,129,116,24,4
2025-01-13,18,M07,P05,L03,179,129,20,6
2025-01-13,18,M08,P01,L04,153,140,14,2
2025-01-13,18,M09,P05,L03,199,174,12,1
2025-01-13,18,M10,P05,L04,146,109,22,8
2025-01-13,19,M01,P05,L04,140,124,9,3
2025-01-13,19,M02,P05,L05,144,158,19,3
2025-01-13,19,M03,P03,L05,104,197,21,5
2025-01-13,19,M04,P05,L02,112,172,4,8
2025-01-13,19,M05,P04,L05,171,139,8,4
2025-01-13,19,M06,P05,L03,183,158,25,5
2025-01-13,19,M07,P03,L02,136,184,28,2
2025-01-13,19,M08,P05,L02,186,132,0,2
2025-01-13,19,M09,P04,L03,113,131,29,9
2025-01-13,19,M10,P01,L05,114,117,13,8
2025-01-13,20,M01,P01,L03,107,151,18,8
2025-01-13,20,M02,P05,L03,112,106,23,2
2025-01-13,20,M03,P05,L02,150,116,15,8
2025-01-13,20,M04,P04,L04,153,82,18,4
2025-01-13,20,M05,P05,L03,142,108,7,2
2025-01-13,20,M06,P05,L02,162,105,17,9
2025-01-13,20,M07,P01,L02,106,191,5,6
2025-01-13,20,M08,P01,L04,102,181,3,3
2025-01-13,20,M09,P02,L04,108,183,18,0
2025-01-13,20,M10,P01,L01,119,93,21,3
2025-01-13,21,M01,P03,L03,102,167,29,7
2025-01-13,21,M02,P04,L01,109,192,28,7
2025-01-13,21,M03,P04,L01,120,182,23,8
2025-01-13,21,M04,P04,L04,125,88,19,7
2025-01-13,21,M05,P04,L03,135,197,8,5
2025-01-13,21,M06,P05,L01,172,116,5,2
2025-01-13,21,M07,P03,L02,195,92,19,3
2025-01-13,21,M08,P04,L03,136,173,9,8
2025-01-13,21,M09,P05,L05,140,152,9,9
2025-01-13,21,M10,P04,L02,107,175,28,0
2025-01-13,22,M01,P05,L05,123,129,17,7
2025-01-13,22,M02,P04,L02,156,198,23,4
2025-01-13,22,M03,P04,L01,194,97,2,2
2025-01-13,22,M04,P05,L01,194,89,14,3
2025-01-13,22,M05,P03,L02,166,189,6,7
2025-01-13,22,M06,P03,L05,128,101,19,5
2025-01-13,22,M07,P03,L05,148,108,9,7
2025-01-13,22,M08,P05,L01,133,117,24,4
2025-01-13,22,M09,P02,L04,111,114,5,7
2025-01-13,22,M10,P05,L05,160,114,15,6
2025-01-13,23,M01,P01,L05,167,101,26,5
2025-01-13,23,M02,P04,L03,143,194,21,9
2025-01-13,23,M03,P01,L04,108,113,3,8
2025-01-13,23,M04,P04,L05,171,137,27,2
2025-01-13,23,M05,P01,L03,115,154,9,7
2025-01-13,23,M06,P02,L01,117,114,29,1
2025-01-13,23,M07,P03,L03,158,107,13,5
2025-01-13,23,M08,P05,L02,180,130,28,0
2025-01-13,23,M09,P02,L04,175,104,28,8
2025-01-13,23,M10,P04,L05,156,110,2,4
2025-01-13,24,M01,P02,L03,149,96,27,9
2025-01-13,24,M02,P03,L02,123,178,22,6
2025-01-13,24,M03,P01,L02,118,145,27,2
2025-01-13,24,M04,P05,L02,134,148,10,7
2025-01-13,24,M05,P01,L05,157,128,16,9
2025-01-13,24,M06,P01,L04,178,174,24,0
2025-01-13,24,M07,P03,L04,168,84,3,0
2025-01-13,24,M08,P04,L05,113,108,7,1
2025-01-13,24,M09,P05,L01,135,130,4,4
2025-01-13,24,M10,P04,L05,151,167,18,3
2025-01-14,1,M01,P01,L01,197,122,6,0
2025-01-14,1,M02,P03,L03,128,101,5,5
2025-01-14,1,M03,P05,L03,149,197,9,4
2025-01-14,1,M04,P02,L05,146,100,19,6
2025-01-14,1,M05,P05,L04,120,80,14,0
2025-01-14,1,M06,P03,L03,182,129,27,1
2025-01-14,1,M07,P01,L05,105,196,21,4
2025-01-14,1,M08,P05,L01,150,197,0,6
2025-01-14,1,M09,P03,L04,157,168,0,7
2025-01-14,1,M10,P05,L01,177,180,25,7
2025-01-14,2,M01,P05,L03,153,106,5,4
2025-01-14,2,M02,P02,L05,186,110,3,0
2025-01-14,2,M03,P05,L05,166,115,22,4
2025-01-14,2,M04,P01,L04,105,89,21,6
2025-01-14,2,M05,P04,L01,143,120,14,9
2025-01-14,2,M06,P04,L02,169,147,25,6
2025-01-14,2,M07,P05,L04,182,197,12,3
2025-01-14,2,M08,P04,L03,166,157,17,2
2025-01-14,2,M09,P04,L05,173,128,14,2
2025-01-14,2,M10,P04,L01,114,130,15,7
2025-01-14,3,M01,P05,L01,100,86,20,1
2025-01-14,3,M02,P01,L04,106,171,16,2
2025-01-14,3,M03,P03,L03,193,170,16,6
2025-01-14,3,M04,P05,L02,160,132,25,2
2025-01-14,3,M05,P04,L03,107,100,28,4
2025-01-14,3,M06,P03,L03,126,152,24,0
2025-01-14,3,M07,P02,L01,191,123,10,4
2025-01-14,3,M08,P04,L01,175,96,14,1
2025-01-14,3,M09,P04,L02,171,177,13,8
2025-01-14,3,M10,P01,L04,101,96,25,9
2025-01-14,4,M01,P02,L01,187,141,18,0
2025-01-14,4,M02,P01,L03,173,193,22,5
2025-01-14,4,M03,P03,L04,149,144,27,2
2025-01-14,4,M04,P02,L04,120,116,14,6
2025-01-14,4,M05,P01,L02,143,118,4,8
2025-01-14,4,M06,P01,L02,189,143,7,5
2025-01-14,4,M07,P01,L04,175,88,9,9
2025-01-14,4,M08,P02,L01,198,170,27,2
2025-01-14,4,M09,P05,L03,146,124,21,4
2025-01-14,4,M10,P02,L05,161,102,11,3
2025-01-14,5,M01,P04,L03,146,170,19,7
2025-01-14,5,M02,P01,L01,145,143,22,1
2025-01-14,5,M03,P04,L03,185,135,26,4
2025-01-14,5,M04,P02,L04,171,181,27,8
2025-01-14,5,M05,P01,L04,124,181,11,8
2025-01-14,5,M06,P05,L03,133,188,12,7
2025-01-14,5,M07,P05,L03,199,149,5,4
2025-01-14,5,M08,P04,L04,106,169,14,7
2025-01-14,5,M09,P02,L01,122,131,5,8
2025-01-14,5,M10,P05,L05,117,99,13,1
2025-01-14,6,M01,P05,L03,148,80,8,5
2025-01-14,6,M02,P04,L05,184,124,5,5
2025-01-14,6,M03,P05,L01,103,82,16,1
2025-01-14,6,M04,P04,L03,186,133,26,7
2025-01-14,6,M05,P04,L01,165,136,24,3
2025-01-14,6,M06,P03,L04,173,93,26,5
2025-01-14,6,M07,P01,L03,151,80,1,2
2025-01-14,6,M08,P04,L02,135,156,25,8
2025-01-14,6,M09,P03,L02,119,153,23,9
2025-01-14,6,M10,P03,L02,174,168,9,7
2025-01-14,7,M01,P05,L01,166,83,29,4
2025-01-14,7,M02,P01,L01,118,182,15,5
2025-01-14,7,M03,P05,L04,130,153,17,6
2025-01-14,7,M04,P02,L04,110,165,26,1
2025-01-14,7,M05,P02,L02,186,144,22,9
2025-01-14,7,M06,P01,L05,137,182,16,8
2025-01-14,7,M07,P03,L01,151,97,0,3
2025-01-14,7,M08,P04,L03,108,143,29,7
2025-01-14,7,M09,P04,L05,162,80,14,8
2025-01-14,7,M10,P02,L02,145,132,25,7
2025-01-14,8,M01,P03,L03,153,101,25,2
2025-01-14,8,M02,P04,L04,159,118,26,3
2025-01-14,8,M03,P01,L05,147,105,12,3
2025-01-14,8,M04,P02,L01,120,97,14,5
2025-01-14,8,M05,P04,L03,107,108,20,0
2025-01-14,8,M06,P01,L01,187,137,27,1
2025-01-14,8,M07,P05,L04,130,126,1,1
2025-01-14,8,M08,P03,L02,193,151,19,6
2025-01-14,8,M09,P02,L04,118,169,27,2
2025-01-14,8,M10,P05,L02,153,85,16,6
2025-01-14,9,M01,P04,L04,176,170,27,2
2025-01-14,9,M02,P05,L05,155,81,8,7
2025-01-14,9,M03,P03,L05,167,193,1,3
2025-01-14,9,M04,P01,L05,131,140,9,0
2025-01-14,9,M05,P03,L03,170,124,12,0
2025-01-14,9,M06,P05,L01,102,189,23,0
2025-01-14,9,M07,P05,L02,199,152,13,3
2025-01-14,9,M08,P03,L02,154,142,6,9
2025-01-14,9,M09,P02,L03,178,152,14,0
2025-01-14,9,M10,P02,L04,178,97,23,6
2025-01-14,10,M01,P05,L04,163,169,7,1
2025-01-14,10,M02,P05,L02,130,176,21,3
2025-01-14,10,M03,P03,L05,171,182,12,0
2025-01-14,10,M04,P04,L03,197,166,15,0
2025-01-14,10,M05,P04,L03,143,180,16,5
2025-01-14,10,M06,P02,L02,190,185,5,7
2025-01-14,10,M07,P04,L04,156,191,21,7
2025-01-14,10,M08,P02,L03,163,188,14,9
2025-01-14,10,M09,P02,L02,191,185,12,1
2025-01-14,10,M10,P05,L03,123,136,29,7
2025-01-14,11,M01,P03,L05,118,134,12,4
2025-01-14,11,M02,P01,L04,139,105,12,4
2025-01-14,11,M03,P01,L05,102,171,5,8
2025-01-14,11,M04,P05,L04,169,144,24,3
2025-01-14,11,M05,P01,L02,102,146,4,0
2025-01-14,11,M06,P01,L05,137,142,0,6
2025-01-14,11,M07,P03,L02,151,197,29,6
2025-01-14,11,M08,P04,L05,189,106,24,8
2025-01-14,11,M09,P04,L01,109,85,17,1
2025-01-14,11,M10,P04,L03,140,162,5,1
2025-01-14,12,M01,P04,L01,184,151,9,9
2025-01-14,12,M02,P02,L02,172,107,23,2
2025-01-14,12,M03,P04,L01,155,146,9,1
2025-01-14,12,M04,P05,L04,197,121,1,8
2025-01-14,12,M05,P02,L03,133,119,23,0
2025-01-14,12,M06,P05,L01,199,129,11,0
2025-01-14,12,M07,P05,L01,182,125,13,0
2025-01-14,12,M08,P05,L02,153,191,15,0
2025-01-14,12,M09,P04,L03,107,151,22,1
2025-01-14,12,M10,P04,L04,149,135,19,8
2025-01-14,13,M01,P03,L03,171,177,24,3
2025-01-14,13,M02,P03,L03,182,122,28,9
2025-01-14,13,M03,P04,L04,181,167,8,7
2025-01-14,13,M04,P03,L02,122,154,9,1
2025-01-14,13,M05,P04,L04,112,108,5,4
2025-01-14,13,M06,P01,L05,189,163,4,3
2025-01-14,13,M07,P05,L05,123,158,18,0
2025-01-14,13,M08,P02,L02,150,183,2,6
2025-01-14,13,M09,P02,L02,171,192,22,6
2025-01-14,13,M10,P05,L02,109,136,24,7
2025-01-14,14,M01,P05,L01,146,133,13,3
2025-01-14,14,M02,P02,L04,192,122,29,3
2025-01-14,14,M03,P05,L05,184,191,20,3
2025-01-14,14,M04,P02,L01,101,88,22,8
2025-01-14,14,M05,P02,L05,147,121,8,8
2025-01-14,14,M06,P05,L02,157,179,9,2
2025-01-14,14,M07,P03,L03,140,178,17,7
2025-01-14,14,M08,P03,L05,116,144,12,9
2025-01-14,14,M09,P05,L05,140,121,5,4
